,Longitude,Latitude,TN [mg/kg]
2125,-2.5666,37.4839,1880.0
2126,-1.7002,37.6643,5210.0
2127,-1.7002,37.6675,1750.0
2128,-2.45,37.7003,1500.0
2129,-2.45,37.7006,700.0
2130,-2.4553,37.7007,1600.0
2131,-2.8833,37.3173,920.0
2132,-2.8667,37.2839,1020.0
2133,-3.1333,37.3009,1520.0
2134,-2.8333,37.2839,1980.0
2135,-2.8333,37.2838,1200.0
2136,-3.1167,37.2839,2050.0
2137,-2.9833,37.3173,1630.0
2138,-2.95,37.3339,1420.0
2139,-2.9667,37.2673,8200.0
2140,-3.0833,37.3173,5500.0
2141,-2.8834,37.2504,580.0
2142,-2.9992,37.1673,670.0
2143,-3.15,37.3006,400.0
2144,-3.1831,37.3173,670.0
2145,-2.8667,37.2173,390.0
2146,-3.1333,37.3006,510.0
2147,-2.8333,37.3839,5620.0
2148,-2.7167,37.4673,480.0
2149,-2.8333,37.4173,4070.0
2150,-2.5833,37.3339,870.0
2151,-2.7649,37.483,1210.0
2152,-2.7667,37.4673,440.0
2153,-2.5833,37.3673,370.0
2154,-2.5833,37.4499,3880.0
2155,-2.75,37.4576,730.0
2156,-2.749,37.4704,3000.0
2157,-2.7644,37.4666,2000.0
2158,-2.7667,37.4673,2200.0
2159,-2.8167,37.1006,3950.0
2160,-2.7667,37.3506,2470.0
2161,-2.7499,37.4673,2220.0
2162,-5.4001,38.0506,800.0
2163,-6.5835,37.7506,700.0
2164,-4.6501,40.5174,5010.0
2165,-4.6668,40.4674,3640.0
2166,-4.5168,40.534,6650.0
2167,-4.4001,40.5674,4310.0
2168,-4.4237,40.5671,3260.0
2169,-6.7002,40.2674,3800.0
2170,-6.7002,40.2007,2360.0
2171,-6.6002,40.2174,2400.0
2172,-6.6669,40.1507,2000.0
2173,-6.5002,40.1674,1820.0
2174,-5.7502,40.1007,3160.0
2175,-5.8335,40.034,960.0
2176,-5.7502,40.0507,1810.0
2177,-5.6501,40.1174,860.0
2178,-5.4667,40.1007,1470.0
2179,-5.4501,40.1174,1700.0
2180,-6.3169,40.3007,3140.0
2181,-6.4169,40.234,2920.0
2182,-6.4669,40.4507,4010.0
2183,-6.3502,40.5007,2220.0
2184,-6.1835,40.5674,31400.0
2185,-6.3502,40.5174,12500.0
2186,-6.1843,40.5675,12200.0
2187,-6.1169,40.5674,8700.0
2188,-5.0168,40.3174,49400.0
2189,-5.7001,40.4007,14400.0
2190,-2.7,38.0006,1800.0
2191,-2.7,38.0006,2300.0
2192,-2.6998,37.9766,3700.0
2193,-2.9266,37.9006,5800.0
2194,-2.9,37.9006,3400.0
2195,-4.6001,41.2674,910.0
2196,-4.6334,41.5174,720.0
2197,-5.051,41.2674,370.0
2198,-5.7502,40.3507,9200.0
2199,-3.75,41.0007,6100.0
2200,-6.3524,37.0519,600.0
2201,-6.3519,37.0503,3100.0
2202,-6.3402,37.0352,4200.0
2203,-2.9667,37.9006,5400.0
2204,-2.9501,38.0673,8000.0
2205,-2.9477,38.0662,8300.0
2206,-2.9594,38.0673,5100.0
2207,-2.9467,38.0667,15100.0
2208,-2.6166,42.5174,2270.0
2209,-6.34,37.0404,600.0
2210,-6.3494,37.0541,700.0
2211,-6.3365,37.051,1790.0
2212,-6.3505,37.0496,2090.0
2213,-6.4085,37.0864,2790.0
2214,-2.9019,37.8985,10100.0
2215,-2.8833,37.9006,6400.0
2216,-2.9024,37.8993,9700.0
2217,-2.95,38.0674,4100.0
2218,-2.9027,37.8923,7200.0
2219,-2.9003,37.9003,4000.0
2220,-3.1499,37.0673,2350.0
2221,-3.15,37.0673,1250.0
2222,-3.15,37.0673,1640.0
2223,-4.2667,43.0674,7300.0
2224,-3.9667,40.7674,7800.0
2225,-3.9167,40.784,5970.0
2226,-8.5337,42.8674,5500.0
2227,-8.5336,42.8668,7600.0
2228,-8.5338,42.8676,8700.0
2229,-8.5336,42.8674,10100.0
2230,-8.5336,42.8668,10600.0
2231,-3.4334,40.1673,840.0
2232,-3.4,40.1174,2160.0
2233,-3.4294,40.1674,870.0
2234,-3.4167,40.1507,1700.0
2235,-2.9,37.5506,3160.0
2236,-3.1,37.1006,3090.0
2237,-2.1499,42.8174,2300.0
2238,-2.15,42.8174,1060.0
2239,-2.2333,42.8174,5060.0
2240,-2.06,42.8174,930.0
2241,-1.7166,43.0008,3000.0
2242,-4.5501,40.1674,7200.0
2243,-4.3001,40.2674,3800.0
2244,-4.5398,40.165,6500.0
2245,-4.7501,40.1507,1500.0
2246,-4.7168,40.134,1600.0
2247,-4.8834,39.884,2500.0
2248,-4.9334,39.634,5800.0
2249,-4.8001,39.5673,2300.0
2250,-3.9,39.9007,10300.0
2251,-3.3167,39.8673,4800.0
2252,-3.3333,39.834,9500.0
2253,-1.8499,41.7674,4700.0
2254,-1.6164,41.9507,4900.0
2255,-1.8499,41.7841,15700.0
2256,-1.8154,41.7999,3200.0
2257,-1.8166,41.8006,4300.0
2258,-1.8166,41.7507,4200.0
2259,-1.8166,41.7507,3000.0
2260,-1.7833,41.8341,4200.0
2261,-1.6833,41.8174,5200.0
2262,-1.5999,41.8841,1700.0
2263,-1.6006,41.8841,5100.0
2264,-1.6166,41.9501,17900.0
2265,-3.9165,38.984,160.0
2266,-3.9167,38.9839,2250.0
2267,-3.2167,39.1007,1060.0
2268,-0.1164,42.7015,4600.0
2269,-0.1165,42.7008,900.0
2270,-0.1165,42.7008,3500.0
2271,-0.4499,42.6507,6700.0
2272,-0.4498,42.6508,7800.0
2273,-0.8499,42.7841,3700.0
2274,-0.8665,42.8008,5500.0
2275,-0.9165,42.7841,4500.0
2276,-0.9332,42.435,3000.0
2277,-0.9329,42.4341,2300.0
2278,-0.7832,42.6341,8400.0
2279,-0.7666,42.6341,11200.0
2280,-0.7665,42.6342,5500.0
2281,-0.7332,42.8838,8000.0
2282,-0.7305,42.884,10600.0
2283,-0.1831,42.7016,5000.0
2284,-0.1831,42.7008,6300.0
2285,-0.1833,42.7008,5100.0
2286,0.5836,42.5843,9100.0
2287,0.5835,42.5841,6300.0
2288,0.6335,42.6008,8700.0
2289,0.6835,42.7174,7000.0
2290,0.6834,42.7008,5000.0
2291,0.6835,42.7008,8200.0
2292,1.9832,42.3174,6000.0
2293,1.9837,42.3175,3900.0
2294,1.9836,42.3174,8400.0
2295,1.9836,42.3174,7900.0
2296,1.9834,42.3183,6700.0
2297,-5.7335,40.2174,1390.0
2298,-5.7335,40.2174,1310.0
2299,-6.1837,40.5674,3140.0
2300,-6.35,40.5176,1250.0
2301,-6.1668,40.5674,1220.0
2302,-6.1146,40.5671,870.0
2303,-4.9668,40.334,4940.0
2304,-5.7001,40.4007,1440.0
2305,-5.1001,40.5507,2800.0
2306,-6.8169,40.3007,3660.0
2307,-6.6669,40.3174,2570.0
2308,-6.7171,40.2873,2780.0
2309,-6.7232,40.2837,3760.0
2310,-5.3168,40.4674,1230.0
2311,-5.8335,40.1174,2850.0
2312,-0.2659,39.0673,930.0
2313,-0.2666,39.0674,1520.0
2314,-0.2664,39.0674,2040.0
2315,-0.2665,39.0674,760.0
2316,-0.2667,39.0675,4520.0
2317,-6.4083,37.0858,600.0
2318,-6.4107,37.0862,2700.0
2319,-6.4015,37.0801,200.0
2320,-6.413,37.0863,700.0
2321,-6.4078,37.0856,600.0
2322,-6.4669,36.9673,400.0
2323,-6.4845,37.0456,1600.0
2324,-6.478,37.0392,800.0
2325,-6.4798,37.0483,600.0
2326,-6.473,36.8147,2300.0
2327,-6.4781,37.0456,1100.0
2328,-6.4789,37.0432,3100.0
2329,-6.478,36.967,3200.0
2330,-6.4784,37.016,1800.0
2331,-6.3668,37.1673,1600.0
2332,-6.3835,37.1173,500.0
2333,-6.4003,37.0784,600.0
2334,-6.4004,37.0831,1800.0
2335,-6.4028,37.0859,1100.0
2336,-6.4011,37.0864,1700.0
2337,-6.4691,36.9839,3100.0
2338,-6.401,37.0855,1800.0
2339,-6.4017,37.0833,5600.0
2340,-6.4039,37.0837,7100.0
2341,-6.3445,36.8179,1300.0
2342,-6.3668,36.8173,900.0
2343,-6.3786,37.0768,2200.0
2344,-6.3917,37.0857,2700.0
2345,-6.467,36.9673,1600.0
2346,-6.479,37.0457,2500.0
2347,-6.4848,37.0335,5400.0
2348,-6.4172,37.0841,6000.0
2349,-6.4546,37.9472,2800.0
2350,-6.4163,37.0854,2100.0
2351,-6.3541,37.0425,1200.0
2352,-6.3669,37.2839,1100.0
2353,-6.2327,37.3003,2100.0
2354,-6.2329,37.3043,1700.0
2355,-6.235,37.3108,2600.0
2356,-6.2322,37.3007,1400.0
2357,-6.2335,37.3006,3000.0
2358,-6.3668,37.2839,2900.0
2359,-6.5019,37.2506,9700.0
2360,-6.2337,37.3052,3600.0
2361,-6.5002,37.2506,1500.0
2362,-6.5502,37.2506,700.0
2363,-6.2322,37.3006,1500.0
2364,-6.2321,37.3137,5200.0
2365,-6.3668,37.284,500.0
2366,-6.3668,37.2837,3100.0
2367,-6.4168,37.0672,1400.0
2368,-6.4928,37.079,5200.0
2369,0.0335,42.2841,3900.0
2370,0.0335,42.2841,8400.0
2371,0.0337,42.2842,6700.0
2372,0.0335,42.2841,7900.0
2373,0.0334,42.2841,6000.0
2374,-6.8335,40.3007,3660.0
2375,-6.6835,40.3174,2570.0
2376,-6.7164,40.284,2780.0
2377,-6.7158,40.2832,3760.0
2378,-5.3335,40.4174,1230.0
2379,-5.8335,40.134,2850.0
2380,-5.2668,40.4174,4200.0
2381,-5.3501,40.434,60000.0
2382,-5.9002,39.8673,5300.0
2383,-5.1668,40.3007,5000.0
2384,-5.2501,40.334,6700.0
2385,2.6502,39.6831,4700.0
2386,2.6501,39.6832,5700.0
2387,2.6503,39.6842,5400.0
2388,2.65,39.6826,4300.0
2389,2.8003,39.5673,2500.0
2390,3.0003,39.3507,1500.0
2391,2.0003,41.3174,6700.0
2392,0.0502,41.284,2410.0
2393,0.0668,41.2674,3740.0
2394,1.6336,41.6841,3680.0
2395,1.2002,41.8341,2000.0
2396,1.2502,42.1174,4840.0
2397,0.9836,41.3674,1100.0
2398,-1.0666,39.1173,1310.0
2399,-1.1166,39.084,1010.0
2400,-1.1499,39.134,990.0
2401,-1.0832,39.0673,2320.0
2402,-1.1999,39.0173,4700.0
2403,-0.9832,39.0507,1480.0
2404,-0.9832,39.084,1600.0
2405,-0.9832,39.1673,2140.0
2406,-1.2166,39.0673,4500.0
2407,-0.9666,39.1007,3060.0
2408,-0.9332,39.0173,2840.0
2409,-1.1666,39.134,3870.0
2410,-1.1832,39.134,1650.0
2411,-0.8999,39.1673,4160.0
2412,-0.8999,39.1007,2000.0
2413,-1.2166,39.084,3560.0
2414,-1.0999,39.0673,2700.0
2415,1.9003,41.4341,9400.0
2416,1.9006,41.4345,11300.0
2417,1.9003,41.434,10700.0
2418,1.9008,41.4357,9300.0
2419,1.8996,41.4355,10600.0
2420,-8.017,42.9008,2900.0
2421,-7.6503,42.8174,3000.0
2422,-7.5003,42.5008,2900.0
2423,-7.2992,42.2674,3400.0
2424,-7.301,42.2674,13600.0
2425,-7.3003,42.2682,16900.0
2426,-7.2336,42.3007,6100.0
2427,-7.5836,42.3008,5400.0
2428,-7.5836,42.3007,7300.0
2429,-7.6669,42.3007,1000.0
2430,-7.7669,42.5841,7000.0
2431,-7.8503,42.8508,3500.0
2432,-7.8503,42.8508,6400.0
2433,-7.8336,43.4342,1300.0
2434,-7.8336,43.4341,1900.0
2435,-8.0003,43.6841,3200.0
2436,-8.0003,43.6841,4200.0
2437,-5.7668,40.384,43600.0
2438,1.8836,41.434,9400.0
2439,1.8837,41.4341,11300.0
2440,1.8808,41.418,10700.0
2441,1.8837,41.4175,9300.0
2442,1.8836,41.4174,10600.0
2443,-7.9453,41.8767,2700.0
2444,1.7669,41.8841,1270.0
2445,1.7169,41.8674,1300.0
2446,1.717,41.8674,2100.0
2447,1.7836,41.9507,3200.0
2448,1.7837,41.9504,1440.0
2449,1.9836,41.6342,3320.0
2450,1.9836,41.6353,7260.0
2451,1.9837,41.6341,5400.0
2452,1.0336,41.9007,1000.0
2453,1.0336,41.9008,1000.0
2454,1.0335,41.9008,1000.0
2455,1.0336,41.9007,1100.0
2456,0.8999,41.3341,1490.0
2457,0.8836,41.3507,1600.0
2458,0.8836,41.3508,4910.0
2459,0.8502,41.3674,4000.0
2460,0.8335,41.3674,2140.0
2461,0.8502,41.3507,2270.0
2462,0.9002,41.334,5600.0
2463,0.8824,41.3504,3500.0
2464,0.9002,41.3507,8000.0
2465,1.9169,41.3174,3020.0
2466,1.9169,41.3165,5960.0
2467,1.9166,41.3176,1590.0
2468,1.9175,41.3153,1350.0
2469,1.917,41.3186,170.0
2470,1.9169,41.3174,400.0
2471,-3.9167,40.6007,1010.0
2472,-3.75,40.734,3200.0
2473,-3.7167,40.984,2140.0
2474,-3.75,40.734,2620.0
2475,-3.8,40.984,2160.0
2476,-4.0667,40.7507,1830.0
2477,-3.9501,40.834,4920.0
2478,-3.8334,40.0674,490.0
2479,-4.0168,39.884,300.0
2480,-4.0667,39.9007,1000.0
2481,-4.0834,39.9007,2100.0
2482,-7.3004,42.2521,13600.0
2483,-7.3004,42.2508,7400.0
2484,-7.2997,42.2506,7200.0
2485,-7.2986,42.2504,16900.0
2486,-7.3003,42.239,1800.0
2487,-7.3002,42.2507,6100.0
2488,-7.3,42.2494,3400.0
2489,-7.6003,42.3341,5400.0
2490,-7.6003,42.3341,7300.0
2491,-7.867,42.8508,1000.0
2492,-3.8667,43.1841,8500.0
2493,-4.8168,43.1508,5000.0
2494,-4.0167,40.8674,6300.0
2495,-4.018,40.8682,6000.0
2496,-4.0174,40.8674,3800.0
2497,-5.05,41.8841,860.0
2498,-5.1501,42.0341,440.0
2499,-5.0501,41.883,1060.0
2500,-4.3167,41.5007,1700.0
2501,-4.5514,41.4007,1350.0
2502,-4.1167,41.5841,880.0
2503,-5.1835,41.784,1220.0
2504,-4.3501,41.5007,5800.0
2505,-4.2001,41.5007,500.0
2506,-5.0334,41.7674,730.0
2507,-4.5501,41.3999,1430.0
2508,-4.4501,41.5173,670.0
2509,-4.9334,41.7841,700.0
2510,-5.1834,41.7841,1140.0
2511,-4.6668,41.3674,440.0
2512,-4.6168,41.2674,330.0
2513,-4.4487,41.5174,1150.0
2514,-4.8334,41.3174,210.0
2515,-4.8001,41.5507,400.0
2516,-4.9668,41.5007,480.0
2517,-4.8668,41.4507,990.0
2518,-4.6872,41.2831,970.0
2519,-4.9168,41.3007,480.0
2520,-4.9334,41.184,470.0
2521,-5.2168,41.3008,290.0
2522,-5.2168,41.3007,410.0
2523,-7.8177,43.1273,1910.0
2524,-7.8172,43.1174,2520.0
2525,-8.3394,43.0535,5650.0
2526,-7.6505,43.2174,2970.0
2527,-7.6503,43.2173,2560.0
2528,-8.0336,43.0674,5520.0
2529,3.9671,40.0507,2800.0
2530,3.9005,39.9841,6300.0
2531,3.867,39.984,13800.0
2532,3.8837,40.0505,1400.0
2533,3.9005,39.9839,3000.0
2534,3.901,39.9836,14000.0
2535,3.9004,40.0506,4600.0
2536,3.9007,40.0504,7400.0
2537,3.8837,40.0507,3500.0
2538,3.884,40.0523,12100.0
2539,3.9003,39.984,2400.0
2540,3.9,39.984,1100.0
2541,3.9337,39.9507,3600.0
2542,3.9004,39.9846,14000.0
2543,3.8504,39.934,3100.0
2544,-5.3501,39.4673,2600.0
2545,-5.4001,39.4673,8700.0
2546,-5.4001,39.4674,4500.0
2547,-2.1166,36.8006,1700.0
2548,-2.05,36.8339,1000.0
2549,-4.7668,40.8507,2350.0
2550,-4.9501,40.934,4090.0
2551,-4.9334,41.284,780.0
2552,-5.5001,41.084,1350.0
2553,-3.1667,40.7674,700.0
2554,-2.55,41.1174,750.0
2555,-1.8666,40.984,970.0
2556,-3.0833,40.7507,480.0
2557,-3.15,40.734,810.0
2558,-2.6667,40.784,800.0
2559,-1.6333,40.784,510.0
2560,-1.6333,40.784,510.0
2561,-0.2332,41.5841,680.0
2562,-0.2332,41.5841,680.0
2563,-0.2998,41.5507,350.0
2564,-0.3999,41.5677,560.0
2565,-0.3999,41.5674,760.0
2566,-0.3665,41.5842,900.0
2567,-0.3665,41.5841,680.0
2568,-0.5832,42.7508,6170.0
2569,-0.0309,42.6007,10820.0
2570,-0.5832,42.7174,4030.0
2571,-0.0329,42.5995,7180.0
2572,-0.0329,42.5995,7180.0
2573,-0.5665,42.7508,3360.0
2574,-0.0496,42.638,6570.0
2575,-0.5665,42.7341,3840.0
2576,-0.0498,42.6341,4080.0
2577,-0.5999,42.7674,6320.0
2578,-0.0165,42.6674,2980.0
2579,-0.5665,41.5507,2600.0
2580,-0.5665,41.5341,1000.0
2581,0.9669,41.3841,1200.0
2582,0.9669,41.3674,2700.0
2583,0.0168,42.3007,7400.0
2584,0.0502,42.3174,7400.0
2585,0.0502,42.3341,8700.0
2586,0.0835,42.3507,5100.0
2587,0.1168,42.3674,6000.0
2588,0.1335,42.4508,2600.0
2589,0.2169,42.4674,5100.0
2590,0.2169,42.4508,4200.0
2591,0.2335,42.4508,4000.0
2592,0.3835,42.4341,4200.0
2593,0.4169,42.468,6600.0
2594,0.4169,42.4508,8400.0
2595,0.4169,42.4508,2400.0
2596,0.4002,42.4174,8200.0
2597,0.3502,42.4174,1100.0
2598,0.2002,42.3174,4000.0
2599,0.1002,42.4174,1670.0
2600,0.1502,42.3841,3900.0
2601,-1.851,38.1008,1520.0
2602,-1.851,38.1006,1670.0
2603,-1.8495,38.1007,1090.0
2604,-1.8499,38.1018,1310.0
2605,-1.8511,38.1011,1960.0
2606,-2.7666,37.4838,2140.0
2607,-2.7647,37.4839,410.0
2608,-2.7665,37.4832,1320.0
2609,-2.7667,37.4839,390.0
2610,-2.7667,37.4839,1130.0
2611,-2.7671,37.4843,950.0
2612,-2.767,37.4837,710.0
2613,-2.7659,37.4872,590.0
2614,-2.7673,37.4861,1000.0
2615,-1.7001,37.6669,1430.0
2616,-1.7001,37.6648,500.0
2617,-1.8166,37.5673,540.0
2618,-1.7,37.6673,1150.0
2619,-2.7671,37.4839,1470.0
2620,-2.7678,37.4795,1270.0
2621,-2.7649,37.4873,670.0
2622,-1.6998,37.6672,640.0
2623,-1.4298,37.6011,1220.0
2624,-4.6501,37.5173,680.0
2625,-1.6999,37.6678,580.0
2626,-1.2344,37.7341,880.0
2627,-1.4331,37.6022,900.0
2628,-2.1833,37.3506,900.0
2629,-2.15,37.3839,400.0
2630,-2.3666,37.3506,1000.0
2631,-2.5,37.3506,600.0
2632,-2.4055,37.8026,1100.0
2633,-2.2666,37.5839,900.0
2634,-1.9833,37.0006,1500.0
2635,-2.6333,37.2839,1200.0
2636,-1.9499,36.9506,1600.0
2637,-2.05,36.8673,700.0
2638,-2.1166,36.8673,900.0
2639,-2.1333,36.9673,800.0
2640,-2.1333,36.8506,1100.0
2641,-2.1255,36.9407,1400.0
2642,-2.0666,36.9339,900.0
2643,-2.1166,36.9339,500.0
2644,-2.0166,36.8506,800.0
2645,-2.1186,36.7612,900.0
2646,-1.9604,37.0005,1110.0
2647,-1.8333,37.2339,600.0
2648,-2.0833,37.684,2100.0
2649,-0.9999,38.134,2100.0
2650,-1.6998,37.6673,100.0
2651,-1.8666,37.8506,1200.0
2652,-2.1666,37.7173,1700.0
2653,-2.0333,37.8006,700.0
2654,-2.15,38.234,1210.0
2655,-2.1006,38.2173,730.0
2656,-1.8999,38.3006,1410.0
2657,-2.0935,38.2172,1950.0
2658,-2.1,38.2174,1160.0
2659,-2.1031,38.2173,1610.0
2660,-1.8999,38.3173,1200.0
2661,-3.2167,36.8339,980.0
2662,-3.2833,36.9006,1930.0
2663,-3.3833,36.8839,1080.0
2664,-3.3834,36.8839,1860.0
2665,-3.2167,36.8339,860.0
2666,-3.0167,37.3339,1280.0
2667,-3.0667,37.1839,710.0
2668,-3.0661,37.1839,550.0
2669,-3.0667,37.184,1190.0
2670,-3.0667,37.1822,510.0
2671,-1.8999,39.9674,760.0
2672,-3.15,37.1839,680.0
2673,-3.1333,37.1673,510.0
2674,-2.05,36.9506,1300.0
2675,-2.4333,36.8339,900.0
2676,-2.2166,36.8839,1100.0
2677,-2.0666,37.1839,580.0
2678,-1.8666,37.2506,1100.0
2679,-2.1833,37.2839,2860.0
2680,-2.1833,37.284,3520.0
2681,-1.9794,37.2516,1580.0
2682,-2.1833,37.3173,1720.0
2683,-1.8102,37.2497,2060.0
2684,-2.4406,37.5344,1500.0
2685,-2.7167,37.7173,1600.0
2686,-2.4515,37.5941,1400.0
2687,-2.4333,37.5839,1200.0
2688,-2.2,37.8006,900.0
2689,-2.1833,37.7173,1100.0
2690,-2.4518,37.534,2000.0
2691,-2.45,37.5339,1700.0
2692,-2.4527,37.5898,1400.0
2693,-2.4166,37.6173,1300.0
2694,-2.443,37.5348,900.0
2695,-2.4833,37.5839,1700.0
2696,-2.4497,37.534,1300.0
2697,-2.4388,37.5339,1300.0
2698,-2.4459,37.5956,1400.0
2699,-2.3665,37.8174,2900.0
2700,-2.3666,37.8173,2500.0
2701,-2.2833,37.8173,1300.0
2702,-2.45,37.53,1100.0
2703,-2.4833,37.5339,1200.0
2704,-2.2838,37.5688,600.0
2705,-2.4,37.6006,1200.0
2706,-2.25,37.5506,800.0
2707,-2.3833,37.6006,800.0
2708,-1.8999,37.9506,3690.0
2709,-1.8499,38.1002,1070.0
2710,-1.8499,38.1006,1540.0
2711,-1.6992,37.6672,8700.0
2712,-1.8505,38.1004,1890.0
2713,-1.8505,38.1007,10840.0
2714,-1.8504,38.1009,19320.0
2715,-3.1991,36.7839,600.0
2716,-3.2,36.7835,1300.0
2717,-3.2,36.7839,700.0
2718,-0.9999,41.8341,1170.0
2719,-1.4666,41.7674,980.0
2720,-3.4167,36.7839,1200.0
2721,-3.5167,36.7506,1400.0
2722,-3.3167,36.7506,500.0
2723,-3.1999,36.7837,1300.0
2724,-3.2,36.7847,900.0
2725,-1.4996,37.7673,1100.0
2726,-1.4157,37.8506,1060.0
2727,-1.4149,37.8503,1140.0
2728,-1.4999,37.7683,8390.0
2729,-1.4166,37.8506,7250.0
2730,-1.1861,37.7335,1250.0
2731,-1.2666,37.6839,9540.0
2732,-6.0502,37.5339,800.0
2733,-0.9499,37.734,780.0
2734,-0.951,37.734,1800.0
2735,-1.0332,37.5839,1070.0
2736,-0.8166,37.6505,620.0
2737,-3.6334,37.1006,370.0
2738,-0.9832,37.7173,800.0
2739,-0.9666,37.7173,1080.0
2740,-0.8163,37.6506,630.0
2741,-1.2332,37.7673,650.0
2742,-0.8173,37.6504,1180.0
2743,-1.2332,37.7343,790.0
2744,-1.3888,37.8034,600.0
2745,-1.3888,37.7978,500.0
2746,-1.4082,37.7784,800.0
2747,-1.4096,37.7784,1100.0
2748,-0.6329,39.0174,1070.0
2749,-0.6426,39.017,1090.0
2750,-0.9165,38.434,1080.0
2751,-0.9166,38.434,1050.0
2752,-0.6324,39.0174,420.0
2753,-0.5165,38.784,770.0
2754,-0.6332,39.0173,1750.0
2755,-0.633,39.0173,710.0
2756,-0.633,39.0239,1030.0
2757,-0.6332,39.0163,1560.0
2758,-4.6668,39.5662,800.0
2759,-4.6664,39.5673,1100.0
2760,-4.6668,39.5672,1400.0
2761,-4.668,39.5668,800.0
2762,-4.6692,39.5673,600.0
2763,-4.6667,39.5673,500.0
2764,-4.6662,39.5682,1100.0
2765,-4.6679,39.5687,900.0
2766,-4.6676,39.5678,1100.0
2767,-4.668,39.568,500.0
2768,-4.6668,39.5673,1200.0
2769,-3.2,38.2506,1200.0
2770,0.1343,41.434,1200.0
2771,0.1335,41.4348,2000.0
2772,0.1335,41.4341,1000.0
2773,-0.5999,41.5674,5900.0
2774,-0.5165,41.5352,1000.0
2775,-0.5995,41.5675,1400.0
2776,-0.533,41.5341,1300.0
2777,-0.7196,41.5716,1000.0
2778,-0.5331,41.5373,800.0
2779,-0.4665,41.4841,1000.0
2780,-0.8396,41.5721,800.0
2781,-0.4665,41.4341,1100.0
2782,2.1938,41.6363,700.0
2783,2.1804,41.6189,1300.0
2784,-5.1001,41.2174,340.0
2785,-5.2168,41.3174,280.0
2786,-5.4835,43.3508,530.0
2787,-4.8501,41.284,440.0
2788,-5.2168,41.2174,470.0
2789,-5.1501,41.2007,470.0
2790,-4.6833,41.2775,300.0
2791,-0.9077,42.0007,950.0
2792,-0.8582,42.0007,860.0
2793,-2.4666,42.5674,1670.0
2794,-1.0332,37.6673,740.0
2795,-1.2334,37.734,1020.0
2796,-8.5332,42.8675,4200.0
2797,-3.4167,40.184,670.0
2798,-3.4167,40.134,530.0
2799,-1.1305,38.3979,700.0
2800,-1.1193,38.4409,700.0
2801,-1.1166,38.3812,700.0
2802,-3.8501,42.0174,200.0
2803,-3.85,42.0174,500.0
2804,-7.4003,43.2341,1200.0
2805,-8.5503,42.9508,1100.0
2806,-4.5756,37.6506,1600.0
2807,-4.7268,37.5556,1200.0
2808,-4.6168,37.4673,1600.0
2809,-4.5543,37.4631,2900.0
2810,-4.5901,37.432,1700.0
2811,-4.5801,37.5478,1700.0
2812,-4.4901,37.5267,2100.0
2813,-4.6168,37.4676,1200.0
2814,-4.7143,37.4595,1200.0
2815,-4.7107,37.6367,1700.0
2816,-5.6834,41.4348,2420.0
2817,-5.6794,41.4706,1900.0
2818,-5.6903,41.4274,2260.0
2819,-5.6278,41.296,9000.0
2820,-5.6048,41.3874,1100.0
2821,-5.6077,41.3958,1500.0
2822,-5.6427,41.3466,9500.0
2823,-5.6644,41.4114,1707.0
2824,-5.6494,41.4499,8000.0
2825,-5.6281,41.385,1390.0
